Log_ID,Timestamp,Service_Name,Notification_Type,Recipient_Type,Status,Failure_Reason,Response_Code,Retry_Count,Delivery_Time_ms
LOG05352,2026-04-13 16:07:46,Marketing Service,Invoice,Admin,Delivered,,250,0,785
LOG05353,2026-04-23 16:45:40,Billing Service,Invoice,Customer,Delivered,,250,0,218
LOG05354,2026-05-17 13:34:16,Notification Service,Invoice,Admin,Delivered,,250,0,773
LOG05355,2026-02-11 20:37:24,Marketing Service,Alert,Employee,Failed,Network Error,503,0,5940
LOG05356,2026-04-04 23:30:37,Billing Service,Invoice,Customer,Delivered,,250,0,202
LOG05357,2026-04-26 14:28:43,Notification Service,Password Reset,Customer,Delivered,,250,0,768
LOG05358,2026-03-07 20:33:50,Notification Service,Promotional,Customer,Delivered,,250,0,497
LOG05359,2026-01-09 11:46:59,Marketing Service,Password Reset,Customer,Delivered,,250,0,689
LOG05360,2026-06-05 07:34:14,Email Gateway,Password Reset,Admin,Delivered,,250,0,268
LOG05361,2026-02-04 02:02:48,Notification Service,Password Reset,Admin,Delivered,,250,0,908
LOG05362,2026-03-07 23:21:42,Authentication Service,Email,Admin,Delivered,,250,0,847
LOG05363,2026-03-06 10:05:56,Marketing Service,Password Reset,Admin,Delivered,,250,0,290
LOG05364,2026-05-11 23:10:29,Notification Service,Promotional,Admin,Delivered,,250,0,1662
LOG05365,2026-03-02 23:44:39,Email Gateway,Email,Customer,Delivered,,250,0,1712
LOG05366,2026-06-14 04:07:23,Billing Service,Alert,Admin,Failed,Server Error,500,2,4587
LOG05367,2026-01-15 18:15:25,Email Gateway,Password Reset,Customer,Delivered,,250,0,964
LOG05368,2026-03-30 02:06:56,Authentication Service,Password Reset,Employee,Delivered,,250,0,564
LOG05369,2026-04-22 12:39:47,Notification Service,Password Reset,Customer,Delivered,,250,0,1264
LOG05370,2026-02-24 17:38:16,Authentication Service,Invoice,Customer,Delivered,,250,0,1148
LOG05371,2026-06-08 18:45:20,Email Gateway,Promotional,Vendor,Delivered,,250,0,1626
LOG05372,2026-04-13 12:43:08,Notification Service,Email,Employee,Delivered,,250,0,722
LOG05373,2026-03-22 01:17:36,Authentication Service,Invoice,Vendor,Delivered,,250,0,472
LOG05374,2026-05-20 22:54:40,Email Gateway,Invoice,Customer,Delivered,,250,0,312
LOG05375,2026-03-04 17:15:36,Marketing Service,Alert,Customer,Delivered,,250,0,1422
LOG05376,2026-02-12 23:36:03,Notification Service,Invoice,Admin,Delivered,,250,0,639
LOG05377,2026-03-22 21:43:06,Notification Service,Password Reset,Customer,Delivered,,250,0,934
LOG05378,2026-05-16 21:46:58,Marketing Service,Password Reset,Admin,Delivered,,250,0,1363
LOG05379,2026-06-09 03:45:38,Authentication Service,Invoice,Customer,Delivered,,250,1,657
LOG05380,2026-03-29 13:03:13,Billing Service,Email,Employee,Delivered,,250,0,1709
LOG05381,2026-02-22 08:12:54,Billing Service,Email,Customer,Delivered,,250,0,1613
LOG05382,2026-06-19 16:18:52,Authentication Service,Password Reset,Employee,Delivered,,250,0,1465
LOG05383,2026-06-09 04:20:31,Authentication Service,Promotional,Customer,Delivered,,250,0,1284
LOG05384,2026-03-14 15:29:18,Billing Service,Alert,Customer,Delivered,,250,0,947
LOG05385,2026-01-08 03:32:51,Marketing Service,Alert,Customer,Delivered,,250,0,1591
LOG05386,2026-05-31 08:10:35,Authentication Service,Password Reset,Customer,Delivered,,250,0,297
LOG05387,2026-05-14 03:16:23,Marketing Service,Invoice,Customer,Delivered,,250,0,1302
LOG05388,2026-02-06 17:45:24,Notification Service,Email,Admin,Delivered,,250,1,949
LOG05389,2026-02-25 19:57:05,Billing Service,Email,Vendor,Delivered,,250,0,897
LOG05390,2026-05-17 17:50:38,Marketing Service,Invoice,Employee,Delivered,,250,0,594
LOG05391,2026-06-13 07:02:59,Marketing Service,Promotional,Customer,Delivered,,250,0,962
LOG05392,2026-06-17 23:12:44,Marketing Service,Email,Vendor,Delivered,,250,0,1140
LOG05393,2026-04-15 11:11:24,Marketing Service,Promotional,Employee,Delivered,,250,0,1101
LOG05394,2026-01-22 11:42:37,Authentication Service,Password Reset,Admin,Failed,Invalid Email,550,3,7252
LOG05395,2026-05-24 14:51:51,Email Gateway,Email,Admin,Delivered,,250,0,1694
LOG05396,2026-01-23 19:46:36,Email Gateway,Alert,Employee,Delivered,,250,0,1509
LOG05397,2026-01-14 04:55:04,Authentication Service,Invoice,Customer,Delivered,,250,0,1137
LOG05398,2026-01-10 12:09:49,Email Gateway,Password Reset,Employee,Delivered,,250,0,524
LOG05399,2026-04-13 09:46:36,Email Gateway,Invoice,Admin,Delivered,,250,0,1195
LOG05400,2026-06-02 09:52:29,Email Gateway,Email,Vendor,Delivered,,250,0,1608
LOG05401,2026-03-16 21:28:44,Authentication Service,Password Reset,Customer,Delivered,,250,0,1506
LOG05402,2026-05-08 09:21:30,Authentication Service,Promotional,Vendor,Delivered,,250,1,1100
LOG05403,2026-02-09 06:41:41,Marketing Service,Alert,Vendor,Delivered,,250,0,1584
LOG05404,2026-01-22 18:16:38,Authentication Service,Password Reset,Employee,Failed,Authentication Error,535,0,2476
LOG05405,2026-03-13 12:50:41,Billing Service,Password Reset,Admin,Delivered,,250,0,1782
LOG05406,2026-05-11 03:26:49,Authentication Service,Password Reset,Vendor,Failed,Server Error,500,0,4276
LOG05407,2026-04-01 16:15:50,Marketing Service,Alert,Admin,Delivered,,250,0,1288
LOG05408,2026-01-24 10:15:31,Authentication Service,Password Reset,Customer,Delivered,,250,0,1223
LOG05409,2026-03-29 05:46:17,Marketing Service,Promotional,Admin,Delivered,,250,0,1437
LOG05410,2026-05-01 23:09:50,Marketing Service,Alert,Vendor,Delivered,,250,0,971
LOG05411,2026-04-28 08:45:24,Authentication Service,Alert,Admin,Delivered,,250,0,476
LOG05412,2026-05-31 02:32:24,Email Gateway,Email,Employee,Failed,SMTP Timeout,504,2,4288
LOG05413,2026-05-05 08:32:10,Authentication Service,Email,Employee,Delivered,,250,0,1362
LOG05414,2026-01-18 06:59:15,Authentication Service,Promotional,Employee,Delivered,,250,0,256
LOG05415,2026-02-11 08:07:39,Email Gateway,Password Reset,Admin,Delivered,,250,0,1493
LOG05416,2026-03-18 08:58:48,Authentication Service,Password Reset,Admin,Delivered,,250,0,858
LOG05417,2026-02-04 13:14:31,Billing Service,Password Reset,Customer,Delivered,,250,0,1768
LOG05418,2026-04-17 13:52:32,Billing Service,Invoice,Admin,Delivered,,250,0,1323
LOG05419,2026-01-31 14:40:20,Billing Service,Alert,Employee,Delivered,,250,0,1105
LOG05420,2026-02-14 19:24:41,Authentication Service,Password Reset,Employee,Delivered,,250,0,1082
LOG05421,2026-05-06 04:56:06,Billing Service,Alert,Admin,Delivered,,250,0,680
LOG05422,2026-04-21 05:28:41,Marketing Service,Promotional,Vendor,Delivered,,250,0,293
LOG05423,2026-03-03 09:54:19,Marketing Service,Promotional,Admin,Delivered,,250,0,1332
LOG05424,2026-01-16 07:35:46,Billing Service,Invoice,Employee,Delivered,,250,0,796
LOG05425,2026-02-11 02:30:49,Marketing Service,Invoice,Employee,Delivered,,250,0,1604
LOG05426,2026-01-15 20:28:33,Email Gateway,Invoice,Admin,Delivered,,250,0,468
LOG05427,2026-06-24 17:59:06,Billing Service,Password Reset,Customer,Delivered,,250,0,1681
LOG05428,2026-06-02 20:42:00,Notification Service,Promotional,Vendor,Delivered,,250,0,1035
LOG05429,2026-02-06 04:56:07,Authentication Service,Invoice,Employee,Delivered,,250,0,1277
LOG05430,2026-03-15 07:35:30,Billing Service,Email,Vendor,Delivered,,250,0,1734
LOG05431,2026-02-22 20:53:55,Notification Service,Alert,Vendor,Delivered,,250,0,1789
LOG05432,2026-05-20 04:46:53,Email Gateway,Email,Vendor,Delivered,,250,0,1713
LOG05433,2026-04-26 03:36:06,Billing Service,Invoice,Employee,Delivered,,250,0,487
LOG05434,2026-01-23 06:41:25,Email Gateway,Email,Customer,Delivered,,250,0,1439
LOG05435,2026-03-22 17:06:39,Authentication Service,Alert,Customer,Delivered,,250,0,1465
LOG05436,2026-04-24 20:00:00,Notification Service,Invoice,Admin,Delivered,,250,0,1262
LOG05437,2026-03-01 13:15:41,Authentication Service,Email,Customer,Delivered,,250,0,256
LOG05438,2026-06-16 01:00:48,Notification Service,Invoice,Admin,Delivered,,250,0,369
LOG05439,2026-06-19 01:31:14,Billing Service,Invoice,Employee,Delivered,,250,0,864
LOG05440,2026-06-26 10:20:35,Marketing Service,Invoice,Admin,Delivered,,250,0,544
LOG05441,2026-01-24 23:16:30,Notification Service,Invoice,Vendor,Delivered,,250,0,1604
LOG05442,2026-02-02 22:28:23,Notification Service,Password Reset,Vendor,Failed,Authentication Error,535,0,6950
LOG05443,2026-03-28 09:01:42,Notification Service,Invoice,Employee,Delivered,,250,0,307
LOG05444,2026-06-28 07:42:41,Authentication Service,Invoice,Vendor,Delivered,,250,0,1535
LOG05445,2026-01-10 19:58:57,Billing Service,Email,Employee,Delivered,,250,0,337
LOG05446,2026-01-10 23:52:25,Billing Service,Alert,Vendor,Delivered,,250,0,453
LOG05447,2026-01-15 11:28:06,Marketing Service,Email,Employee,Failed,Invalid Email,550,2,5986
LOG05448,2026-01-21 17:13:49,Billing Service,Invoice,Admin,Failed,Server Error,500,2,4372
LOG05449,2026-02-19 03:29:53,Email Gateway,Alert,Vendor,Delivered,,250,0,1560
LOG05450,2026-02-08 06:21:38,Billing Service,Promotional,Vendor,Delivered,,250,0,1240
LOG05451,2026-03-08 03:03:01,Authentication Service,Email,Vendor,Delivered,,250,0,834
LOG05452,2026-04-18 04:09:29,Email Gateway,Promotional,Customer,Delivered,,250,0,1303
LOG05453,2026-02-03 02:17:11,Authentication Service,Email,Vendor,Delivered,,250,0,1393
LOG05454,2026-02-04 14:51:06,Notification Service,Email,Customer,Delivered,,250,0,759
LOG05455,2026-02-01 01:48:17,Authentication Service,Alert,Vendor,Delivered,,250,0,762
LOG05456,2026-01-02 07:52:33,Email Gateway,Password Reset,Vendor,Delivered,,250,0,1362
LOG05457,2026-04-23 20:01:59,Notification Service,Alert,Customer,Delivered,,250,0,838
LOG05458,2026-01-30 20:55:43,Email Gateway,Email,Employee,Delivered,,250,0,1102
LOG05459,2026-02-28 15:17:08,Email Gateway,Password Reset,Customer,Delivered,,250,0,799
LOG05460,2026-05-17 06:48:56,Marketing Service,Promotional,Admin,Delivered,,250,0,1293
LOG05461,2026-01-15 09:20:39,Authentication Service,Password Reset,Admin,Delivered,,250,0,435
LOG05462,2026-02-18 00:28:07,Billing Service,Promotional,Vendor,Delivered,,250,1,1032
LOG05463,2026-03-02 14:49:23,Marketing Service,Alert,Customer,Delivered,,250,1,571
LOG05464,2026-06-04 13:08:51,Notification Service,Email,Customer,Delivered,,250,0,306
LOG05465,2026-04-11 11:10:35,Marketing Service,Password Reset,Employee,Delivered,,250,0,1272
LOG05466,2026-05-30 00:49:15,Notification Service,Password Reset,Vendor,Delivered,,250,0,1644
LOG05467,2026-01-03 09:38:51,Notification Service,Password Reset,Vendor,Delivered,,250,1,1156
LOG05468,2026-06-11 21:00:04,Email Gateway,Password Reset,Employee,Failed,Invalid Email,550,1,7640
LOG05469,2026-05-28 02:32:46,Marketing Service,Password Reset,Employee,Delivered,,250,0,260
LOG05470,2026-06-07 23:22:59,Billing Service,Promotional,Admin,Failed,Authentication Error,535,1,6139
LOG05471,2026-05-04 04:53:36,Authentication Service,Alert,Admin,Delivered,,250,0,1053
LOG05472,2026-05-18 13:02:56,Billing Service,Promotional,Vendor,Failed,Server Error,500,3,4787
LOG05473,2026-06-17 15:04:27,Notification Service,Email,Customer,Delivered,,250,0,778
LOG05474,2026-06-13 15:54:30,Email Gateway,Email,Employee,Delivered,,250,0,1800
LOG05475,2026-03-13 22:03:12,Email Gateway,Email,Admin,Delivered,,250,0,1126
LOG05476,2026-06-06 04:26:06,Notification Service,Invoice,Vendor,Delivered,,250,0,312
LOG05477,2026-03-26 19:57:08,Authentication Service,Alert,Employee,Delivered,,250,0,1069
LOG05478,2026-05-27 02:41:52,Notification Service,Alert,Vendor,Delivered,,250,0,1526
LOG05479,2026-01-21 01:52:11,Authentication Service,Password Reset,Employee,Delivered,,250,0,1553
LOG05480,2026-05-02 15:58:24,Notification Service,Promotional,Admin,Delivered,,250,0,1690
LOG05481,2026-06-28 09:03:07,Email Gateway,Invoice,Employee,Delivered,,250,0,1115
LOG05482,2026-05-31 03:42:47,Notification Service,Email,Vendor,Delivered,,250,0,345
LOG05483,2026-05-21 20:55:24,Billing Service,Alert,Employee,Delivered,,250,0,832
LOG05484,2026-02-18 10:30:16,Marketing Service,Promotional,Customer,Delivered,,250,0,1522
LOG05485,2026-01-01 15:21:46,Billing Service,Promotional,Vendor,Failed,Server Error,500,2,5439
LOG05486,2026-02-24 20:47:26,Authentication Service,Alert,Admin,Delivered,,250,0,953
LOG05487,2026-04-08 23:27:39,Billing Service,Promotional,Employee,Delivered,,250,0,203
LOG05488,2026-06-07 15:34:21,Marketing Service,Alert,Vendor,Delivered,,250,0,706
LOG05489,2026-04-18 06:34:48,Marketing Service,Invoice,Vendor,Delivered,,250,0,939
LOG05490,2026-04-24 03:34:26,Marketing Service,Invoice,Customer,Delivered,,250,0,566
LOG05491,2026-05-18 11:26:07,Email Gateway,Invoice,Customer,Delivered,,250,0,1026
LOG05492,2026-02-10 10:08:18,Marketing Service,Email,Customer,Failed,SMTP Timeout,504,2,3606
LOG05493,2026-01-21 19:50:34,Notification Service,Promotional,Employee,Delivered,,250,0,1419
LOG05494,2026-01-02 21:44:52,Marketing Service,Email,Vendor,Failed,Invalid Email,550,1,1952
LOG05495,2026-02-16 01:42:06,Marketing Service,Password Reset,Admin,Delivered,,250,0,1208
LOG05496,2026-06-02 18:58:04,Billing Service,Email,Employee,Delivered,,250,0,533
LOG05497,2026-02-12 00:52:00,Authentication Service,Email,Employee,Delivered,,250,0,1257
LOG05498,2026-06-08 10:52:17,Authentication Service,Alert,Employee,Delivered,,250,0,1561
LOG05499,2026-03-28 01:05:24,Marketing Service,Password Reset,Customer,Failed,Invalid Email,550,2,5562
LOG05500,2026-03-24 03:50:34,Notification Service,Promotional,Employee,Failed,SMTP Timeout,504,1,2754
LOG05501,2026-01-21 10:03:31,Email Gateway,Alert,Admin,Delivered,,250,0,1064
LOG05502,2026-05-23 03:22:57,Marketing Service,Alert,Vendor,Delivered,,250,0,661
LOG05503,2026-06-08 01:41:48,Authentication Service,Email,Customer,Delivered,,250,0,1300
LOG05504,2026-03-14 06:41:06,Email Gateway,Email,Customer,Delivered,,250,0,803
LOG05505,2026-01-15 17:15:58,Marketing Service,Email,Customer,Delivered,,250,0,716
LOG05506,2026-03-24 01:43:22,Email Gateway,Promotional,Admin,Delivered,,250,0,1475
LOG05507,2026-02-07 04:44:04,Notification Service,Email,Vendor,Delivered,,250,0,202
LOG05508,2026-02-10 16:55:14,Notification Service,Email,Vendor,Delivered,,250,0,1194
LOG05509,2026-02-19 16:10:26,Notification Service,Password Reset,Vendor,Delivered,,250,0,1022
LOG05510,2026-03-12 03:25:20,Email Gateway,Email,Customer,Delivered,,250,0,314
LOG05511,2026-01-03 07:51:47,Marketing Service,Email,Employee,Delivered,,250,0,863
LOG05512,2026-05-25 16:52:39,Billing Service,Alert,Vendor,Delivered,,250,0,1736
LOG05513,2026-01-29 11:51:48,Notification Service,Password Reset,Vendor,Delivered,,250,0,1598
LOG05514,2026-04-01 03:34:30,Notification Service,Email,Admin,Delivered,,250,0,1635
LOG05515,2026-04-12 12:07:11,Authentication Service,Alert,Admin,Delivered,,250,0,1109
LOG05516,2026-04-06 08:43:20,Billing Service,Promotional,Admin,Delivered,,250,0,625
LOG05517,2026-04-08 02:38:23,Billing Service,Promotional,Customer,Delivered,,250,0,1279
LOG05518,2026-01-17 07:34:58,Authentication Service,Alert,Employee,Delivered,,250,0,509
LOG05519,2026-01-09 02:25:41,Marketing Service,Alert,Admin,Delivered,,250,0,419
LOG05520,2026-04-24 23:17:09,Marketing Service,Invoice,Vendor,Delivered,,250,0,1224
LOG05521,2026-06-06 23:49:34,Email Gateway,Promotional,Employee,Delivered,,250,0,1584
LOG05522,2026-01-06 22:42:16,Billing Service,Alert,Admin,Delivered,,250,0,262
LOG05523,2026-02-18 03:38:51,Email Gateway,Invoice,Admin,Delivered,,250,0,1449
LOG05524,2026-02-07 10:04:26,Authentication Service,Email,Vendor,Delivered,,250,0,467
LOG05525,2026-01-07 09:38:34,Marketing Service,Invoice,Vendor,Delivered,,250,0,1375
LOG05526,2026-02-05 11:26:41,Billing Service,Email,Vendor,Delivered,,250,1,646
LOG05527,2026-04-11 07:21:14,Marketing Service,Promotional,Admin,Failed,Network Error,503,3,6000
LOG05528,2026-01-15 12:08:35,Marketing Service,Password Reset,Admin,Delivered,,250,0,292
LOG05529,2026-05-14 08:38:27,Marketing Service,Invoice,Vendor,Delivered,,250,0,1559
LOG05530,2026-03-04 01:29:34,Marketing Service,Invoice,Customer,Delivered,,250,0,1237
LOG05531,2026-05-18 12:28:51,Authentication Service,Promotional,Admin,Delivered,,250,1,1256
LOG05532,2026-04-15 11:28:44,Authentication Service,Password Reset,Employee,Delivered,,250,0,1741
LOG05533,2026-06-29 14:45:48,Email Gateway,Email,Admin,Delivered,,250,0,198
LOG05534,2026-06-29 17:27:13,Marketing Service,Email,Vendor,Delivered,,250,1,435
LOG05535,2026-06-01 21:44:27,Notification Service,Invoice,Admin,Delivered,,250,0,1549
LOG05536,2026-04-06 11:52:00,Authentication Service,Email,Vendor,Delivered,,250,0,1601
LOG05537,2026-03-02 07:37:05,Authentication Service,Promotional,Admin,Delivered,,250,0,706
LOG05538,2026-02-23 02:14:10,Notification Service,Promotional,Employee,Delivered,,250,0,1199
LOG05539,2026-01-12 12:19:50,Marketing Service,Alert,Admin,Delivered,,250,0,212
LOG05540,2026-01-23 19:27:04,Authentication Service,Promotional,Admin,Delivered,,250,0,501
LOG05541,2026-03-05 08:39:59,Billing Service,Email,Vendor,Delivered,,250,0,1725
LOG05542,2026-01-06 15:50:26,Billing Service,Password Reset,Employee,Delivered,,250,0,1046
LOG05543,2026-05-31 00:56:22,Authentication Service,Alert,Admin,Delivered,,250,0,1571
LOG05544,2026-01-12 14:53:00,Notification Service,Email,Vendor,Delivered,,250,0,387
LOG05545,2026-06-05 21:18:52,Billing Service,Promotional,Employee,Delivered,,250,0,509
LOG05546,2026-02-25 01:48:38,Billing Service,Email,Vendor,Delivered,,250,0,1572
LOG05547,2026-02-07 05:09:01,Email Gateway,Email,Admin,Delivered,,250,0,458
LOG05548,2026-02-18 01:14:58,Email Gateway,Invoice,Vendor,Delivered,,250,0,378
LOG05549,2026-04-10 01:15:34,Email Gateway,Password Reset,Admin,Delivered,,250,0,1152
LOG05550,2026-01-12 01:01:51,Email Gateway,Password Reset,Vendor,Delivered,,250,0,734
LOG05551,2026-02-08 09:51:48,Notification Service,Invoice,Admin,Delivered,,250,0,238
LOG05552,2026-06-07 18:36:29,Marketing Service,Password Reset,Admin,Delivered,,250,0,1509
LOG05553,2026-05-11 10:36:00,Notification Service,Password Reset,Customer,Failed,SMTP Timeout,504,0,6018
LOG05554,2026-01-13 21:43:58,Email Gateway,Alert,Customer,Delivered,,250,0,203
LOG05555,2026-04-05 21:58:26,Email Gateway,Password Reset,Admin,Delivered,,250,0,1785
LOG05556,2026-01-07 10:01:03,Marketing Service,Password Reset,Employee,Failed,Mailbox Full,552,2,2143
LOG05557,2026-05-06 13:58:31,Billing Service,Promotional,Employee,Delivered,,250,0,589
LOG05558,2026-04-19 20:17:49,Marketing Service,Password Reset,Vendor,Delivered,,250,0,1018
LOG05559,2026-01-22 02:25:42,Marketing Service,Alert,Vendor,Delivered,,250,0,1617
LOG05560,2026-01-17 13:23:32,Authentication Service,Invoice,Vendor,Delivered,,250,0,1765
LOG05561,2026-06-20 11:16:48,Marketing Service,Alert,Employee,Delivered,,250,0,1493
LOG05562,2026-05-02 08:05:12,Marketing Service,Email,Customer,Delivered,,250,0,1525
LOG05563,2026-03-02 09:06:27,Email Gateway,Password Reset,Employee,Delivered,,250,0,938
LOG05564,2026-04-26 04:20:04,Notification Service,Invoice,Customer,Delivered,,250,1,1688
LOG05565,2026-05-03 01:24:03,Marketing Service,Password Reset,Customer,Delivered,,250,0,1195
LOG05566,2026-03-03 09:22:34,Email Gateway,Promotional,Customer,Delivered,,250,0,1471
LOG05567,2026-06-09 11:26:19,Billing Service,Password Reset,Vendor,Delivered,,250,0,783
LOG05568,2026-06-27 02:32:56,Notification Service,Invoice,Employee,Delivered,,250,0,1188
LOG05569,2026-04-05 21:18:23,Billing Service,Invoice,Vendor,Delivered,,250,0,979
